File,V,E,TalgoLi&,TalgoA,TalgoX,NBalgoLi&,NBalgoA,NBalgoX
tests18_860.point,860,5282,0.042,10.8714,0,172,162,0
tests19_730.point,730,3878,0.0383,5.5719,0,172,163,0
tests15_780.point,780,4256,0.0359,7.2528,0,182,171,0
tests18_850.point,850,5353,0.0415,8.5685,0,169,161,0
tests0_930.point,930,6302,0.0482,10.8319,0,177,161,0
tests16_960.point,960,6730,0.0513,10.3416,0,179,164,0
tests3_540.point,540,1986,0.0174,2.0642,0,176,161,0
tests19_580.point,580,2344,0.0198,2.6241,0,174,155,0
tests19_560.point,560,2207,0.0194,2.4219,0,171,158,0
tests0_630.point,630,2894,0.0202,3.2688,0,164,149,0
tests13_970.point,970,6765,0.0521,10.7402,0,180,163,0
tests2_710.point,710,3597,0.0287,4.493,0,169,156,0
tests5_700.point,700,3467,0.0274,4.3074,0,177,160,0
tests3_980.point,980,7107,0.0536,10.8448,0,168,159,0
tests14_890.point,890,5659,0.0429,8.2914,0,174,159,0
tests4_790.point,790,4428,0.0378,6.1706,0,168,159,0
tests18_530.point,530,2083,0.027,2.3243,0,171,156,0
tests12_610.point,610,2774,0.0214,3.3276,0,175,154,0
tests6_610.point,610,2679,0.0208,3.2073,0,181,165,0
tests11_560.point,560,2169,0.0239,2.6552,0,171,159,0
tests10_750.point,750,4081,0.0325,5.3058,0,179,163,0
tests5_840.point,840,5305,0.0597,7.449,0,173,157,0
tests5_600.point,600,2514,0.0222,2.9709,0,179,163,0
tests2_730.point,730,3810,0.0353,5.5791,0,175,163,0
tests17_550.point,550,2314,0.0182,2.4068,0,161,153,0
tests17_630.point,630,2783,0.027,4.6235,0,175,158,0
tests5_630.point,630,2812,0.0233,4.0682,0,176,162,0
tests1_810.point,810,4611,0.0358,7.2254,0,175,159,0
tests16_900.point,900,5804,0.0466,9.9491,0,179,161,0
tests12_520.point,520,2024,0.0199,2.3608,0,166,148,0
tests15_830.point,830,4879,0.0423,8.3133,0,173,155,0
tests16_830.point,830,4967,0.0713,8.2159,0,183,160,0
tests6_780.point,780,4322,0.0456,6.7524,0,176,160,0
tests8_620.point,620,2777,0.0225,3.535,0,172,155,0
tests13_530.point,530,2010,0.0181,2.7295,0,164,158,0
tests9_520.point,520,1885,0.0263,2.1583,0,171,162,0
tests7_960.point,960,6659,0.0534,11.7318,0,184,167,0
tests10_930.point,930,6116,0.0498,9.5544,0,175,161,0
tests8_810.point,810,4668,0.0374,7.2817,0,174,167,0
tests15_810.point,810,4744,0.0472,7.1611,0,166,162,0
tests13_770.point,770,4360,0.0659,7.1822,0,173,151,0
tests18_670.point,670,3210,0.0292,4.7787,0,176,159,0
tests9_1000.point,1000,7207,0.094,14.7277,0,178,165,0
tests6_980.point,980,6842,0.0553,11.1881,0,180,167,0
tests19_970.point,970,6824,0.0521,10.7626,0,172,158,0
tests8_960.point,960,6513,0.0547,10.734,0,176,163,0
tests9_980.point,980,7025,0.0545,10.7767,0,177,158,0
tests19_650.point,650,3099,0.0229,3.4593,0,168,158,0
tests12_650.point,650,3036,0.0263,3.4104,0,173,157,0
tests6_860.point,860,5380,0.0425,7.5924,0,182,160,0
tests3_990.point,990,6961,0.0552,10.845,0,180,166,0
tests8_900.point,900,5881,0.0456,8.3645,0,175,161,0
tests9_620.point,620,2713,0.0186,3.0675,0,169,151,0
tests17_990.point,990,7024,0.0542,10.7749,0,176,163,0
tests8_780.point,780,4407,0.0359,5.7915,0,171,161,0
tests2_680.point,680,3395,0.0295,3.8582,0,175,157,0
tests3_680.point,680,3224,0.0259,3.8123,0,174,153,0
tests5_850.point,850,5279,0.038,7.3576,0,176,159,0
tests17_650.point,650,3008,0.0247,3.4194,0,167,158,0
tests6_970.point,970,6815,0.0538,10.4818,0,171,170,0
tests19_660.point,660,3091,0.0236,3.7586,0,168,156,0
tests14_840.point,840,5270,0.0377,7.1655,0,169,157,0
tests18_690.point,690,3508,0.0266,4.1936,0,172,163,0
tests13_640.point,640,2923,0.0227,3.2849,0,166,156,0
tests19_990.point,990,7054,0.0557,10.7692,0,185,167,0
tests19_620.point,620,2888,0.0208,3.1779,0,168,157,0
tests18_680.point,680,3368,0.0255,3.8087,0,174,151,0
tests6_710.point,710,3567,0.0312,4.5149,0,173,160,0
tests11_590.point,590,2506,0.0189,2.6861,0,163,149,0
tests11_690.point,690,3365,0.0259,4.1197,0,173,163,0
tests0_690.point,690,3401,0.0261,3.9837,0,174,158,0
tests16_750.point,750,4059,0.0336,5.0496,0,173,159,0
tests8_540.point,540,2109,0.0158,2.1838,0,162,146,0
tests7_820.point,820,4792,0.0389,6.5561,0,179,158,0
tests2_930.point,930,6369,0.0489,9.5945,0,178,163,0
tests18_600.point,600,2516,0.0213,2.8082,0,171,151,0
tests15_540.point,540,2064,0.0168,2.1336,0,170,155,0
tests13_930.point,930,6203,0.0461,9.3023,0,182,164,0
tests19_860.point,860,5276,0.0429,7.3759,0,179,169,0
tests1_870.point,870,5588,0.0432,7.8198,0,174,166,0
tests8_850.point,850,5331,0.039,7.2441,0,169,160,0
tests16_540.point,540,1993,0.0156,2.1945,0,178,159,0
tests3_510.point,510,1782,0.0137,1.8519,0,163,158,0
tests13_620.point,620,2729,0.0234,3.0861,0,168,157,0
tests7_510.point,510,1911,0.0143,1.8196,0,161,147,0
tests6_670.point,670,3259,0.0254,3.9321,0,174,161,0
tests14_680.point,680,3398,0.0268,3.8827,0,164,155,0
tests17_510.point,510,1883,0.0165,1.8816,0,169,152,0
tests4_850.point,850,5128,0.0381,7.3246,0,171,163,0
tests1_830.point,830,5033,0.0368,7.0302,0,173,162,0
tests4_680.point,680,3490,0.0252,4.0516,0,168,156,0
tests10_820.point,820,4845,0.0372,6.5165,0,171,156,0
tests19_870.point,870,5345,0.0468,7.7879,0,178,166,0
tests15_630.point,630,2774,0.0249,3.2559,0,176,157,0
tests12_780.point,780,4343,0.0367,6.8746,0,179,168,0
tests10_760.point,760,4189,0.0324,5.95,0,174,159,0
tests2_960.point,960,6748,0.0547,10.006,0,165,164,0
tests9_960.point,960,6489,0.0507,9.4906,0,173,164,0
tests3_690.point,690,3353,0.0292,3.7179,0,172,165,0
tests0_580.point,580,2462,0.0182,2.5535,0,162,156,0
tests3_660.point,660,3243,0.0219,3.5568,0,164,153,0
tests14_880.point,880,5599,0.0389,7.7369,0,167,159,0
tests4_820.point,820,4846,0.0369,6.4035,0,180,163,0
tests4_530.point,530,2016,0.0165,1.9824,0,173,157,0
tests13_870.point,870,5459,0.0409,7.6526,0,171,157,0
tests14_1000.point,1000,7020,0.0543,11.156,0,177,162,0
tests10_790.point,790,4729,0.0314,5.9137,0,169,156,0
tests11_870.point,870,5441,0.0441,7.5037,0,176,164,0
tests1_670.point,670,3235,0.0249,3.8135,0,174,160,0
tests0_920.point,920,6193,0.0447,8.9536,0,174,166,0
tests0_850.point,850,5182,0.0405,7.1028,0,180,162,0
tests17_580.point,580,2358,0.0196,2.5823,0,174,158,0
tests2_920.point,920,5940,0.0441,8.9403,0,177,162,0
tests2_830.point,830,4963,0.0398,6.8559,0,180,158,0
tests11_910.point,910,5902,0.0433,8.4038,0,178,173,0
tests19_960.point,960,6546,0.0529,10.6384,0,186,163,0
tests15_900.point,900,5954,0.0421,8.3396,0,176,168,0
tests6_990.point,990,6913,0.0518,11.4191,0,173,166,0
tests9_680.point,680,3199,0.0259,4.131,0,180,166,0
tests5_610.point,610,2630,0.0207,3.3433,0,173,156,0
tests1_510.point,510,1930,0.0146,2.0241,0,172,163,0
tests15_710.point,710,3560,0.0444,4.7683,0,178,158,0
tests4_630.point,630,2751,0.0453,3.6663,0,177,153,0
