File,V,E,TalgoLi&,TalgoA,TalgoX,NBalgoLi&,NBalgoA,NBalgoX
tests12_890.point,890,5802,0.0335,6.9615,0,162,157,0
tests14_820.point,820,4825,0.0266,5.5032,0,171,166,0
tests18_650.point,650,3148,0.0204,3.1717,0,168,151,0
tests15_800.point,800,4691,0.0284,5.095,0,183,157,0
tests17_910.point,910,5977,0.036,7.177,0,175,158,0
tests2_510.point,510,1827,0.0123,1.4731,0,163,151,0
tests17_520.point,520,1931,0.0129,1.5392,0,182,161,0
tests2_610.point,610,2653,0.0161,2.302,0,176,160,0
tests8_770.point,770,4274,0.0283,4.4466,0,171,152,0
tests4_960.point,960,6670,0.0388,8.1255,0,176,160,0
tests0_660.point,660,3096,0.0228,2.8519,0,170,155,0
tests17_870.point,870,5540,0.0365,6.1675,0,175,158,0
tests11_600.point,600,2566,0.0168,2.2469,0,167,155,0
tests6_580.point,580,2404,0.0164,2.0932,0,172,156,0
tests6_810.point,810,4778,0.0288,5.0414,0,171,160,0
tests10_530.point,530,1960,0.0145,1.5874,0,176,156,0
tests7_590.point,590,2490,0.0165,2.3339,0,172,160,0
tests1_880.point,880,5700,0.0337,7.3565,0,173,160,0
tests19_520.point,520,1946,0.0135,1.717,0,171,152,0
tests7_700.point,700,3510,0.024,3.4756,0,173,156,0
tests14_730.point,730,3653,0.0242,3.6608,0,172,163,0
tests7_800.point,800,4619,0.0279,4.9884,0,177,168,0
tests11_930.point,930,6218,0.0574,8.3262,0,179,166,0
tests17_730.point,730,3801,0.0242,4.3181,0,182,158,0
tests18_590.point,590,2519,0.0172,2.3428,0,165,154,0
tests2_950.point,950,6440,0.0532,9.3496,0,175,160,0
tests11_740.point,740,3971,0.0261,4.2158,0,172,161,0
tests14_560.point,560,2226,0.0142,1.9843,0,174,163,0
tests18_900.point,900,5889,0.0362,7.2166,0,179,161,0
tests5_730.point,730,3807,0.0228,3.8782,0,180,163,0
tests15_1000.point,1000,7194,0.0471,11.2312,0,178,178,0
tests11_670.point,670,3205,0.0198,3.1602,0,170,159,0
tests1_640.point,640,2926,0.0211,2.6274,0,178,154,0
tests9_720.point,720,3638,0.0253,3.7699,0,177,163,0
tests18_610.point,610,2652,0.0181,2.5784,0,169,153,0
tests11_990.point,990,7152,0.0431,9.5498,0,176,166,0
tests4_550.point,550,2253,0.0136,1.915,0,168,153,0
tests6_680.point,680,3408,0.0216,3.4748,0,166,153,0
tests8_630.point,630,2805,0.019,2.818,0,179,167,0
tests16_800.point,800,4685,0.0297,5.5431,0,174,157,0
tests14_920.point,920,6034,0.0541,13.8516,0,171,160,0
tests7_770.point,770,4328,0.0276,5.219,0,172,159,0
tests14_670.point,670,3168,0.0551,4.2762,0,181,163,0
tests9_910.point,910,6090,0.0337,7.5137,0,171,164,0
tests8_1000.point,1000,7137,0.0448,11.1476,0,175,168,0
tests4_740.point,740,3911,0.0255,4.6173,0,169,151,0
tests14_960.point,960,6748,0.0443,9.9538,0,175,159,0
tests6_570.point,570,2348,0.0154,2.3046,0,165,157,0
tests8_930.point,930,6414,0.0523,9.7198,0,168,158,0
tests18_830.point,830,5145,0.0315,6.5507,0,170,165,0
tests8_910.point,910,6046,0.0525,8.3687,0,175,170,0
tests16_980.point,980,7004,0.1048,11.3592,0,167,163,0
tests3_770.point,770,4205,0.0304,5.205,0,179,166,0
tests13_820.point,820,4748,0.0342,6.1987,0,184,165,0
tests12_750.point,750,4113,0.028,5.2512,0,178,165,0
tests8_730.point,730,3784,0.0274,4.3422,0,173,156,0
tests7_870.point,870,5474,0.0364,7.3105,0,165,160,0
tests16_930.point,930,6287,0.0471,9.0023,0,170,162,0
tests4_580.point,580,2399,0.0163,2.5784,0,171,154,0
tests3_750.point,750,4168,0.0276,5.2566,0,174,157,0
tests17_830.point,830,5061,0.073,6.3517,0,161,160,0
tests4_610.point,610,2760,0.0327,2.9898,0,171,158,0
tests15_870.point,870,5317,0.0331,6.6642,0,173,168,0
tests12_910.point,910,5907,0.0365,7.7299,0,172,162,0
tests15_580.point,580,2337,0.0167,2.2123,0,166,155,0
tests10_710.point,710,3575,0.0233,3.889,0,179,157,0
tests18_800.point,800,4493,0.0303,6.0517,0,163,154,0
tests13_630.point,630,2856,0.019,2.8418,0,172,159,0
tests2_800.point,800,4632,0.0282,5.4163,0,181,162,0
tests6_620.point,620,2817,0.0194,2.6956,0,173,158,0
tests8_750.point,750,4004,0.0333,4.4796,0,168,149,0
tests0_760.point,760,4227,0.0256,5.5279,0,180,159,0
tests3_520.point,520,1949,0.014,2.0104,0,178,157,0
tests11_890.point,890,5879,0.0362,7.5218,0,169,166,0
tests12_580.point,580,2336,0.0154,2.5527,0,170,163,0
tests6_910.point,910,5903,0.045,7.7059,0,180,163,0
tests7_790.point,790,4495,0.0296,5.8808,0,178,155,0
tests8_720.point,720,3700,0.0241,4.0237,0,186,169,0
tests14_580.point,580,2259,0.0193,2.3111,0,182,159,0
tests15_620.point,620,2822,0.0219,2.8099,0,173,164,0
tests15_610.point,610,2638,0.0177,2.6047,0,175,162,0
tests19_550.point,550,2294,0.0149,2.0761,0,171,160,0
tests0_610.point,610,2580,0.0228,2.6203,0,176,155,0
tests7_930.point,930,6173,0.041,8.3457,0,182,168,0
tests13_830.point,830,5016,0.0416,5.9518,0,173,168,0
tests0_680.point,680,3391,0.0232,3.9567,0,157,155,0
tests8_820.point,820,4979,0.0301,6.4369,0,176,156,0
tests13_950.point,950,6451,0.0419,9.2339,0,177,172,0
tests10_780.point,780,4429,0.0284,5.2056,0,173,165,0
tests7_900.point,900,5854,0.0363,7.3703,0,172,162,0
tests5_980.point,980,6882,0.0423,10.5254,0,174,163,0
tests12_560.point,560,2362,0.0149,2.2881,0,165,150,0
tests17_820.point,820,4836,0.0294,6.3448,0,170,163,0
tests3_910.point,910,6049,0.0397,8.8721,0,172,169,0
tests10_550.point,550,2254,0.0142,2.155,0,164,147,0
tests11_650.point,650,3025,0.0195,2.9143,0,178,163,0
tests1_710.point,710,3621,0.0232,3.9486,0,178,167,0
tests8_710.point,710,3567,0.0245,4.213,0,178,158,0
tests9_810.point,810,4756,0.042,5.6584,0,173,161,0
tests19_600.point,600,2569,0.0656,3.6384,0,177,157,0
tests4_560.point,560,2258,0.016,2.9429,0,171,153,0
tests19_570.point,570,2207,0.0157,3.47,0,175,160,0
tests14_780.point,780,4280,0.0339,8.7724,0,185,160,0
tests17_610.point,610,2760,0.0177,2.903,0,164,155,0
tests13_590.point,590,2561,0.0161,2.4892,0,167,155,0
tests7_670.point,670,3239,0.0187,3.3577,0,169,158,0
tests10_950.point,950,6425,0.0427,9.8583,0,184,164,0
tests1_940.point,940,6362,0.0414,8.5276,0,174,156,0
tests17_950.point,950,6689,0.0407,8.7976,0,173,163,0
tests19_510.point,510,1826,0.0123,1.5484,0,173,160,0
tests7_880.point,880,5653,0.0345,6.4853,0,168,165,0
tests18_880.point,880,5732,0.0311,6.7223,0,173,157,0
tests15_520.point,520,1933,0.012,1.7298,0,170,158,0
tests0_800.point,800,4744,0.0335,6.1723,0,171,166,0
tests19_610.point,610,2674,0.0166,2.5922,0,172,157,0
tests6_650.point,650,3133,0.0198,3.1395,0,175,161,0
tests1_690.point,690,3369,0.0338,4.132,0,178,163,0
tests7_650.point,650,3137,0.0197,3.6989,0,176,155,0
tests18_620.point,620,2703,0.0173,2.4852,0,176,161,0
tests17_860.point,860,5284,0.0319,6.3812,0,176,162,0
tests6_520.point,520,1982,0.0131,1.7876,0,177,153,0
tests0_750.point,750,4197,0.0243,4.3178,0,171,161,0
tests16_880.point,880,5547,0.0377,7.5163,0,178,162,0
tests6_560.point,560,2188,0.0152,1.9662,0,170,157,0
tests5_950.point,950,6539,0.0496,9.2995,0,180,161,0
tests11_640.point,640,2892,0.0206,2.9844,0,163,157,0
tests18_520.point,520,1914,0.0146,1.678,0,170,154,0
tests15_690.point,690,3444,0.0303,3.746,0,165,151,0
tests1_560.point,560,2177,0.0158,2.1108,0,170,162,0
tests17_680.point,680,3327,0.0235,3.5717,0,175,155,0
tests9_510.point,510,1937,0.0138,1.63,0,169,153,0
tests17_900.point,900,5862,0.036,7.6646,0,177,166,0
tests16_660.point,660,3160,0.0193,3.0374,0,168,154,0
tests8_680.point,680,3336,0.0286,3.6024,0,174,157,0
tests14_510.point,510,1884,0.0135,1.8149,0,172,154,0
tests7_710.point,710,3634,0.0251,4.6812,0,163,153,0
tests0_670.point,670,3176,0.0238,3.9404,0,174,164,0
tests1_990.point,990,6938,0.0457,11.97,0,184,169,0
tests9_530.point,530,2016,0.0129,1.8457,0,170,152,0
tests14_760.point,760,4117,0.0289,5.0366,0,177,159,0
tests4_500.point,500,1842,0.0117,1.5915,0,169,149,0
tests12_870.point,870,5375,0.0334,7.1877,0,171,157,0
tests13_750.point,750,3958,0.0248,4.3068,0,180,164,0
tests7_630.point,630,2796,0.0188,2.9366,0,177,167,0
tests13_580.point,580,2392,0.0145,2.2525,0,173,155,0
tests18_960.point,960,6776,0.1632,10.9563,0,177,160,0
tests9_940.point,940,6376,0.0381,9.5797,0,171,161,0
tests3_560.point,560,2286,0.013,2.0181,0,169,153,0
tests10_860.point,860,5422,0.0328,6.1832,0,173,171,0
tests11_770.point,770,4243,0.028,4.478,0,176,157,0
tests3_920.point,920,6013,0.0362,7.5239,0,180,165,0
tests5_560.point,560,2211,0.014,2.3739,0,163,151,0
tests5_780.point,780,4414,0.0344,5.7656,0,174,164,0
tests9_850.point,850,5215,0.0388,8.3037,0,179,161,0
tests11_720.point,720,3705,0.0271,3.8573,0,179,164,0
tests6_960.point,960,6752,0.0407,8.938,0,170,165,0
tests18_640.point,640,2959,0.0201,2.6335,0,169,156,0
tests4_970.point,970,6652,0.0424,10.7588,0,173,161,0
tests9_790.point,790,4519,0.0284,6.2677,0,170,156,0
tests1_700.point,700,3575,0.0245,4.1107,0,173,158,0
tests1_930.point,930,6305,0.0775,9.1169,0,179,157,0
tests5_660.point,660,3088,0.0543,3.5851,0,173,160,0
tests16_500.point,500,1738,0.0131,1.8385,0,179,155,0
tests18_840.point,840,5012,0.0304,6.1565,0,165,161,0
tests14_590.point,590,2454,0.0176,2.4189,0,179,160,0
tests11_950.point,950,6405,0.0405,8.5083,0,171,164,0
tests0_990.point,990,7119,0.0627,9.826,0,180,159,0
tests2_570.point,570,2342,0.0162,2.1212,0,176,157,0
tests9_690.point,690,3491,0.0226,3.3678,0,177,161,0
tests8_700.point,700,3493,0.0239,3.5181,0,178,158,0
tests14_800.point,800,4522,0.0298,5.2095,0,180,165,0
tests2_560.point,560,2365,0.0135,2.1122,0,164,149,0
tests4_670.point,670,3166,0.0206,3.2807,0,174,157,0
tests2_740.point,740,3992,0.0274,4.1847,0,173,152,0
tests8_990.point,990,6958,0.0451,9.7064,0,183,170,0
tests7_830.point,830,4916,0.034,5.6581,0,179,162,0
tests16_780.point,780,4378,0.0418,4.9477,0,167,153,0
tests16_530.point,530,2147,0.0127,1.8592,0,171,154,0
tests1_530.point,530,2065,0.0128,1.6208,0,167,153,0
tests0_620.point,620,2737,0.0155,2.5023,0,178,154,0
tests7_550.point,550,2156,0.0133,1.8335,0,173,156,0
tests16_560.point,560,2194,0.0146,1.8534,0,178,162,0
tests18_750.point,750,4036,0.0272,4.0673,0,172,157,0
tests6_920.point,920,6171,0.0371,7.1803,0,177,165,0
tests14_620.point,620,2848,0.0179,2.5988,0,181,159,0
tests8_880.point,880,5595,0.0385,6.7972,0,175,152,0
tests17_740.point,740,4018,0.0245,4.2689,0,175,156,0
tests17_850.point,850,5220,0.0339,6.1313,0,178,165,0
tests15_550.point,550,2197,0.0153,1.797,0,165,157,0
tests9_860.point,860,5344,0.0323,5.9403,0,176,156,0
tests4_920.point,920,6107,0.0403,7.4023,0,179,164,0
tests5_800.point,800,4597,0.0298,4.9591,0,181,167,0
tests15_940.point,940,6529,0.038,8.6138,0,177,163,0
tests17_750.point,750,4051,0.026,4.1511,0,172,154,0
tests18_500.point,500,1748,0.0138,1.4741,0,177,156,0
tests7_570.point,570,2315,0.0149,2.1467,0,169,148,0
tests5_640.point,640,2961,0.0346,4.2881,0,171,158,0
tests11_840.point,840,5117,0.0321,6.243,0,173,158,0
tests10_660.point,660,3203,0.0197,2.94,0,169,159,0
tests8_600.point,600,2560,0.0175,2.3084,0,169,151,0
tests16_950.point,950,6632,0.0424,8.3372,0,176,162,0
tests3_700.point,700,3479,0.0246,3.9705,0,170,155,0
tests13_670.point,670,3132,0.0212,3.1712,0,177,161,0
tests1_730.point,730,3734,0.0228,3.8596,0,177,162,0
tests2_600.point,600,2496,0.017,2.2223,0,170,155,0
tests9_700.point,700,3487,0.0279,4.1791,0,177,163,0
tests4_730.point,730,3767,0.0262,5.1886,0,173,165,0
tests10_870.point,870,5496,0.0349,7.0412,0,176,168,0
tests3_820.point,820,4934,0.0306,6.5381,0,172,157,0
tests4_540.point,540,2140,0.0131,1.8255,0,169,152,0
tests13_600.point,600,2629,0.0173,2.6298,0,166,163,0
tests1_970.point,970,6799,0.0439,8.9827,0,176,164,0
tests10_630.point,630,2912,0.0162,2.8814,0,160,157,0
tests13_730.point,730,3855,0.024,4.0328,0,165,155,0
tests16_820.point,820,4857,0.0315,5.9632,0,172,160,0
tests3_590.point,590,2512,0.0149,2.5433,0,161,155,0
tests18_700.point,700,3549,0.0238,3.4472,0,173,155,0
tests10_810.point,810,4718,0.0307,5.2875,0,182,163,0
tests6_750.point,750,3953,0.0254,4.0693,0,175,160,0
tests18_570.point,570,2373,0.0146,2.2286,0,172,158,0
tests3_830.point,830,4858,0.0288,6.0612,0,180,160,0
tests1_770.point,770,4240,0.0271,5.194,0,170,158,0
tests6_870.point,870,5374,0.0332,6.7577,0,176,165,0
tests2_860.point,860,5349,0.0329,6.5482,0,173,158,0
tests0_540.point,540,2099,0.0138,1.8141,0,166,154,0
tests1_750.point,750,3970,0.0258,4.3837,0,174,164,0
tests3_740.point,740,3943,0.0231,4.0456,0,171,160,0
tests3_550.point,550,2174,0.0139,1.8155,0,172,167,0
tests9_750.point,750,4063,0.0255,4.0883,0,189,162,0
tests2_540.point,540,2104,0.0137,1.7339,0,165,156,0
tests17_500.point,500,1818,0.0119,1.4956,0,183,159,0
tests16_550.point,550,2156,0.0127,1.8114,0,170,154,0
tests8_760.point,760,4127,0.027,4.4409,0,178,156,0
tests2_530.point,530,2019,0.0203,1.7192,0,176,156,0
tests2_970.point,970,6792,0.0425,8.7237,0,184,178,0
tests9_640.point,640,3029,0.0481,2.848,0,172,154,0
tests5_830.point,830,5034,0.0313,6.7433,0,173,163,0
tests5_590.point,590,2525,0.017,2.1315,0,175,160,0
tests5_690.point,690,3425,0.0217,3.3601,0,171,161,0
tests1_900.point,900,5933,0.0351,6.8123,0,176,158,0
tests4_720.point,720,3784,0.0274,3.8846,0,178,155,0
tests19_760.point,760,4113,0.0288,4.2724,0,174,161,0
tests18_950.point,950,6580,0.0556,8.7729,0,181,158,0
tests0_550.point,550,2151,0.0153,1.9606,0,160,154,0
tests18_1000.point,1000,7244,0.0468,9.9027,0,174,163,0
tests0_910.point,910,5904,0.0343,7.451,0,177,166,0
tests10_500.point,500,1885,0.0121,1.6249,0,162,148,0
tests2_850.point,850,5148,0.0312,5.8159,0,171,162,0
tests11_660.point,660,3026,0.0182,2.9024,0,172,162,0
tests6_760.point,760,4138,0.0235,4.3017,0,170,158,0
tests2_940.point,940,6462,0.0372,7.7866,0,174,163,0
tests16_670.point,670,3268,0.0202,3.13,0,170,156,0
tests10_560.point,560,2276,0.0139,1.9967,0,169,150,0
tests7_640.point,640,2938,0.0198,2.7098,0,167,157,0
tests16_990.point,990,7062,0.04,8.8564,0,170,165,0
tests10_900.point,900,5758,0.0381,6.9347,0,174,166,0
tests8_980.point,980,6922,0.0515,9.0742,0,189,169,0
tests7_810.point,810,4783,0.0285,5.1617,0,174,156,0
tests16_870.point,870,5390,0.0358,6.9867,0,174,163,0
tests2_990.point,990,7116,0.0481,9.6444,0,183,168,0
tests12_1000.point,1000,7335,0.045,9.8639,0,173,170,0
tests5_1000.point,1000,7147,0.0442,10.2656,0,173,166,0
tests12_900.point,900,5883,0.096,8.3726,0,178,166,0
tests16_680.point,680,3275,0.0216,3.1546,0,178,163,0
tests12_940.point,940,6444,0.0383,7.5989,0,178,155,0
tests15_730.point,730,3889,0.0231,3.8018,0,173,155,0
tests4_910.point,910,5936,0.0383,7.2103,0,183,170,0
tests11_880.point,880,5591,0.036,6.5234,0,173,164,0
tests11_940.point,940,6269,0.0397,8.779,0,176,164,0
tests14_530.point,530,2021,0.0126,1.7509,0,168,150,0
tests18_870.point,870,5441,0.0374,7.6503,0,174,160,0
tests19_590.point,590,2426,0.0155,2.2117,0,172,158,0
tests16_890.point,890,5783,0.0364,6.9814,0,173,161,0
tests10_600.point,600,2628,0.0157,2.2893,0,177,153,0
tests16_840.point,840,4965,0.0326,5.9109,0,175,160,0
tests6_530.point,530,2043,0.012,1.8648,0,161,151,0
tests0_950.point,950,6675,0.0364,8.2809,0,171,162,0
tests8_840.point,840,5193,0.0336,6.3488,0,182,159,0
tests1_550.point,550,2261,0.0155,1.9326,0,172,153,0
tests9_990.point,990,7192,0.0442,10.4183,0,178,161,0
tests13_880.point,880,5473,0.0357,10.2761,0,180,163,0
tests5_570.point,570,2433,0.0261,3.5572,0,168,159,0
tests17_660.point,660,3091,0.0216,3.7074,0,176,156,0
tests7_740.point,740,3926,0.0266,4.4143,0,172,159,0
tests18_740.point,740,3952,0.0258,4.0709,0,169,153,0
tests14_790.point,790,4416,0.0302,4.9185,0,170,158,0
tests6_700.point,700,3625,0.0232,4.0106,0,178,162,0
tests13_940.point,940,6561,0.0411,8.6813,0,175,162,0
tests4_990.point,990,7044,0.043,9.87,0,180,161,0
tests9_500.point,500,1773,0.0124,1.6273,0,171,153,0
tests14_870.point,870,5484,0.0351,7.9927,0,175,163,0
tests5_670.point,670,3202,0.0216,3.4085,0,173,164,0
tests5_890.point,890,5689,0.0361,8.0221,0,167,165,0
tests3_610.point,610,2728,0.0173,2.5552,0,176,166,0
tests17_540.point,540,2174,0.0132,1.8568,0,163,155,0
tests12_660.point,660,3173,0.0291,3.2649,0,178,156,0
tests8_590.point,590,2513,0.0156,2.433,0,175,163,0
tests12_790.point,790,4416,0.0283,5.7832,0,169,155,0
tests2_580.point,580,2447,0.0156,2.2712,0,162,151,0
tests6_640.point,640,2837,0.0208,2.8535,0,180,162,0
tests8_530.point,530,2057,0.013,1.9916,0,170,160,0
tests17_720.point,720,3642,0.025,3.7654,0,184,161,0
tests12_590.point,590,2503,0.0176,2.194,0,184,164,0
tests2_660.point,660,3177,0.0199,2.9141,0,178,158,0
tests1_910.point,910,6027,0.041,7.5759,0,184,164,0
tests12_800.point,800,4646,0.0294,5.4154,0,182,160,0
tests17_760.point,760,4068,0.03,5.9583,0,177,156,0
tests10_850.point,850,5169,0.0321,7.3571,0,170,160,0
tests14_700.point,700,3502,0.0226,4.247,0,176,165,0
tests17_970.point,970,6843,0.1794,10.9218,0,176,154,0
tests10_910.point,910,6024,0.0771,9.1463,0,172,157,0
tests12_930.point,930,6225,0.0388,7.8676,0,180,169,0
tests14_720.point,720,3733,0.0237,4.0433,0,178,159,0
tests7_990.point,990,6917,0.0432,9.3684,0,177,169,0
tests13_570.point,570,2306,0.0138,2.276,0,165,157,0
tests4_700.point,700,3581,0.0221,3.7897,0,181,156,0
tests17_770.point,770,4290,0.0315,5.1923,0,188,155,0
tests0_970.point,970,6788,0.0519,9.2747,0,174,162,0
tests9_600.point,600,2579,0.0174,2.483,0,175,156,0
tests11_830.point,830,4907,0.0285,5.9451,0,167,160,0
tests4_710.point,710,3582,0.024,3.8477,0,170,155,0
tests16_640.point,640,2983,0.0195,2.8194,0,179,153,0
tests15_640.point,640,2989,0.0185,2.8321,0,168,151,0
tests16_910.point,910,5826,0.0433,7.1885,0,185,174,0
tests1_520.point,520,1933,0.0142,2.0606,0,167,154,0
tests19_670.point,670,3196,0.0417,3.5405,0,169,160,0
tests17_930.point,930,6139,0.0405,8.2072,0,175,172,0
tests11_810.point,810,4726,0.0298,6.0146,0,172,163,0
tests15_890.point,890,5839,0.0354,6.7707,0,178,172,0
tests3_670.point,670,3137,0.0236,3.7152,0,170,157,0
tests15_980.point,980,6931,0.0441,8.9078,0,171,167,0
tests6_730.point,730,3845,0.0249,4.7551,0,180,163,0
tests19_640.point,640,2894,0.0177,2.7712,0,170,157,0
tests2_500.point,500,1779,0.0114,1.5031,0,160,149,0
tests12_510.point,510,1893,0.0119,1.5774,0,172,154,0
tests3_760.point,760,4220,0.041,4.5921,0,171,158,0
tests9_840.point,840,5121,0.0311,6.2514,0,182,165,0
tests2_620.point,620,2694,0.0201,2.4585,0,175,167,0
tests9_660.point,660,3162,0.021,3.2113,0,168,159,0
tests14_980.point,980,6934,0.0431,9.8068,0,173,167,0
tests4_570.point,570,2367,0.0153,2.4043,0,178,157,0
tests4_940.point,940,6267,0.0407,7.8606,0,181,166,0
tests2_670.point,670,3309,0.0193,3.0373,0,175,156,0
tests12_820.point,820,4796,0.0313,5.3366,0,175,161,0
tests8_570.point,570,2411,0.0158,2.159,0,166,145,0
tests4_880.point,880,5730,0.0352,6.7165,0,170,166,0
tests12_950.point,950,6450,0.038,8.0505,0,183,171,0
tests10_880.point,880,5513,0.036,6.4804,0,167,160,0
tests8_660.point,660,3106,0.0221,3.0508,0,177,164,0
tests7_520.point,520,1907,0.0285,2.9235,0,175,151,0
tests2_720.point,720,3783,0.0306,6.9662,0,172,165,0
tests3_800.point,800,4477,0.038,8.2589,0,188,167,0
tests0_890.point,890,5762,0.0372,8.0426,0,176,161,0
tests18_630.point,630,2830,0.0182,2.7653,0,167,158,0
tests15_600.point,600,2577,0.0172,2.382,0,177,156,0
tests3_530.point,530,2089,0.0131,1.9244,0,168,153,0
tests18_820.point,820,4918,0.0359,7.3488,0,179,159,0
tests16_970.point,970,6710,0.0426,9.6034,0,177,164,0
tests0_730.point,730,3699,0.0249,4.1382,0,176,157,0
tests18_660.point,660,3110,0.0197,3.1983,0,175,162,0
tests5_720.point,720,3638,0.0265,4.0833,0,179,161,0
tests1_890.point,890,5683,0.038,7.6609,0,181,156,0
tests2_650.point,650,3113,0.0351,3.0063,0,166,163,0
tests10_730.point,730,3867,0.0263,4.3401,0,176,157,0
tests8_580.point,580,2451,0.0164,2.2803,0,186,159,0
tests5_760.point,760,4155,0.0286,4.5196,0,182,160,0
tests2_880.point,880,5454,0.0355,6.3991,0,173,160,0
tests17_560.point,560,2231,0.015,1.8954,0,166,164,0
tests16_760.point,760,4098,0.0256,4.1949,0,175,163,0
tests9_950.point,950,6634,0.0393,8.8974,0,173,164,0
tests0_810.point,810,4770,0.0297,5.5021,0,166,158,0
tests0_980.point,980,6925,0.0594,9.8327,0,180,166,0
tests6_720.point,720,3692,0.0244,3.8975,0,181,165,0
tests13_560.point,560,2194,0.016,1.9694,0,177,162,0
tests11_750.point,750,4151,0.0264,4.2235,0,179,164,0
tests3_880.point,880,5546,0.0341,6.5358,0,169,161,0
tests10_700.point,700,3520,0.0249,3.8074,0,185,161,0
tests2_810.point,810,4625,0.0279,5.2509,0,173,156,0
tests15_570.point,570,2236,0.0159,2.2391,0,173,153,0
tests0_900.point,900,5910,0.0375,6.9722,0,171,163,0
tests7_920.point,920,6018,0.0361,7.463,0,176,162,0
tests8_650.point,650,3131,0.0203,3.3703,0,168,148,0
tests6_550.point,550,2200,0.0156,1.891,0,185,155,0
tests13_990.point,990,7097,0.0688,10.4218,0,176,165,0
tests2_630.point,630,2912,0.0175,2.7958,0,171,153,0
tests14_860.point,860,5498,0.0362,6.63,0,174,168,0
tests3_500.point,500,1814,0.0118,1.7346,0,172,149,0
tests5_650.point,650,2915,0.0214,3.257,0,177,158,0
tests1_950.point,950,6381,0.0383,8.1388,0,181,160,0
tests10_670.point,670,3171,0.0206,3.163,0,169,163,0
tests10_890.point,890,5647,0.0356,7.2221,0,170,162,0
tests8_690.point,690,3336,0.0217,3.2553,0,181,158,0
tests14_770.point,770,4135,0.0306,4.6049,0,179,162,0
tests12_690.point,690,3416,0.0221,3.7413,0,167,153,0
tests14_640.point,640,2933,0.0171,2.8337,0,173,151,0
tests6_790.point,790,4469,0.0317,5.0369,0,175,158,0
tests12_680.point,680,3426,0.0226,3.3282,0,169,158,0
tests6_540.point,540,2066,0.0131,1.7896,0,171,158,0
tests11_530.point,530,2087,0.0143,1.833,0,161,150,0
tests11_980.point,980,7096,0.0527,9.3912,0,168,158,0
tests19_540.point,540,2056,0.0145,1.9487,0,166,156,0
tests16_520.point,520,1899,0.0168,1.8699,0,184,169,0
tests18_910.point,910,6087,0.0349,7.7671,0,175,156,0
tests11_960.point,960,6559,0.042,8.5164,0,176,159,0
tests3_630.point,630,2884,0.0203,2.7557,0,171,158,0
tests8_740.point,740,3970,0.0267,4.5468,0,172,160,0
tests7_950.point,950,6539,0.0399,9.1709,0,176,165,0
tests18_970.point,970,6801,0.045,8.7501,0,187,164,0
tests8_860.point,860,5218,0.034,6.4554,0,181,163,0
tests16_740.point,740,3939,0.0271,4.0702,0,177,158,0
tests15_860.point,860,5402,0.0329,6.0371,0,165,162,0
tests5_900.point,900,5949,0.0373,7.0587,0,172,157,0
tests17_920.point,920,6058,0.0378,7.6326,0,174,164,0
tests10_990.point,990,7136,0.0426,10.5523,0,173,161,0
tests14_500.point,500,1864,0.0133,1.5962,0,176,152,0
tests1_960.point,960,6612,0.0415,8.7149,0,179,165,0
tests7_600.point,600,2586,0.0163,2.5327,0,170,160,0
tests5_810.point,810,4654,0.0279,5.1296,0,174,157,0
tests6_740.point,740,3905,0.0408,4.1148,0,174,162,0
tests5_540.point,540,2024,0.0141,1.8928,0,176,160,0
tests13_710.point,710,3610,0.0227,3.9441,0,180,163,0
tests11_820.point,820,4945,0.0316,5.8418,0,177,158,0
tests12_720.point,720,3775,0.0242,3.8689,0,173,161,0
tests7_980.point,980,6886,0.0417,8.9365,0,173,160,0
tests12_740.point,740,4076,0.0331,4.4942,0,172,157,0
tests16_620.point,620,2746,0.0184,2.5293,0,169,161,0
tests10_980.point,980,7001,0.0412,8.7721,0,171,168,0
tests9_650.point,650,3027,0.0219,2.7914,0,174,153,0
tests9_730.point,730,3819,0.0228,3.8596,0,173,161,0
tests7_890.point,890,5631,0.0344,6.7218,0,175,163,0
tests4_750.point,750,4010,0.0278,4.1309,0,175,167,0
tests17_600.point,600,2538,0.0157,2.2886,0,168,157,0
tests1_740.point,740,4095,0.025,4.2075,0,170,152,0
tests13_960.point,960,6580,0.0428,8.1428,0,178,170,0
tests0_650.point,650,3069,0.0163,2.8956,0,163,157,0
tests18_720.point,720,3719,0.0251,3.6527,0,170,153,0
tests2_790.point,790,4470,0.0258,4.6155,0,172,163,0
tests18_860.point,860,5369,0.0309,5.9457,0,183,159,0
tests19_730.point,730,3813,0.0254,3.7881,0,176,166,0
tests15_780.point,780,4592,0.027,4.742,0,165,156,0
tests18_850.point,850,5234,0.0303,5.8854,0,177,163,0
tests0_930.point,930,6198,0.039,8.4969,0,170,163,0
tests16_960.point,960,6783,0.0402,8.5308,0,173,167,0
tests3_540.point,540,2072,0.0145,1.7896,0,180,160,0
tests19_580.point,580,2398,0.0155,2.0673,0,175,157,0
tests19_560.point,560,2268,0.0135,1.9528,0,174,157,0
tests0_630.point,630,3037,0.0187,2.7888,0,169,150,0
tests13_970.point,970,6878,0.042,8.8412,0,181,170,0
tests2_710.point,710,3563,0.0249,3.6231,0,171,161,0
tests5_700.point,700,3630,0.0219,3.7148,0,166,161,0
tests3_980.point,980,6994,0.0467,8.4355,0,171,156,0
tests14_890.point,890,5755,0.0352,6.7578,0,180,164,0
